gameid,blue_datacompleteness,blue_url,league,blue_year,blue_split,blue_playoffs,date,blue_game,blue_patch,blue_participantid,blue_side,blue_position,blue_playername,blue_playerid,blue_teamname,blue_teamid,blue_champion,blue_ban1,blue_ban2,blue_ban3,blue_ban4,blue_ban5,blue_pick1,blue_pick2,blue_pick3,blue_pick4,blue_pick5,blue_gamelength,blue_result,blue_kills,blue_deaths,blue_assists,blue_teamkills,blue_teamdeaths,blue_doublekills,blue_triplekills,blue_quadrakills,blue_pentakills,blue_firstblood,blue_firstbloodkill,blue_firstbloodassist,blue_firstbloodvictim,blue_team kpm,blue_ckpm,blue_firstdragon,blue_dragons,blue_opp_dragons,blue_elementaldrakes,blue_opp_elementaldrakes,blue_infernals,blue_mountains,blue_clouds,blue_oceans,blue_chemtechs,blue_hextechs,blue_dragons (type unknown),blue_elders,blue_opp_elders,blue_firstherald,blue_heralds,blue_opp_heralds,blue_void_grubs,blue_opp_void_grubs,blue_firstbaron,blue_barons,blue_opp_barons,blue_atakhans,blue_opp_atakhans,blue_firsttower,blue_towers,blue_opp_towers,blue_firstmidtower,blue_firsttothreetowers,blue_turretplates,blue_opp_turretplates,blue_inhibitors,blue_opp_inhibitors,blue_damagetochampions,blue_dpm,blue_damageshare,blue_damagetakenperminute,blue_damagemitigatedperminute,blue_damagetotowers,blue_wardsplaced,blue_wpm,blue_wardskilled,blue_wcpm,blue_controlwardsbought,blue_visionscore,blue_vspm,blue_totalgold,blue_earnedgold,blue_earned gpm,blue_earnedgoldshare,blue_goldspent,blue_gspd,blue_gpr,blue_total cs,blue_minionkills,blue_monsterkills,blue_monsterkillsownjungle,blue_monsterkillsenemyjungle,blue_cspm,blue_goldat10,blue_xpat10,blue_csat10,blue_opp_goldat10,blue_opp_xpat10,blue_opp_csat10,blue_golddiffat10,blue_xpdiffat10,blue_csdiffat10,blue_killsat10,blue_assistsat10,blue_deathsat10,blue_opp_killsat10,blue_opp_assistsat10,blue_opp_deathsat10,blue_goldat15,blue_xpat15,blue_csat15,blue_opp_goldat15,blue_opp_xpat15,blue_opp_csat15,blue_golddiffat15,blue_xpdiffat15,blue_csdiffat15,blue_killsat15,blue_assistsat15,blue_deathsat15,blue_opp_killsat15,blue_opp_assistsat15,blue_opp_deathsat15,blue_goldat20,blue_xpat20,blue_csat20,blue_opp_goldat20,blue_opp_xpat20,blue_opp_csat20,blue_golddiffat20,blue_xpdiffat20,blue_csdiffat20,blue_killsat20,blue_assistsat20,blue_deathsat20,blue_opp_killsat20,blue_opp_assistsat20,blue_opp_deathsat20,blue_goldat25,blue_xpat25,blue_csat25,blue_opp_goldat25,blue_opp_xpat25,blue_opp_csat25,blue_golddiffat25,blue_xpdiffat25,blue_csdiffat25,blue_killsat25,blue_assistsat25,blue_deathsat25,blue_opp_killsat25,blue_opp_assistsat25,blue_opp_deathsat25,red_datacompleteness,red_url,red_year,red_split,red_playoffs,red_game,red_patch,red_participantid,red_side,red_position,red_playername,red_playerid,red_teamname,red_teamid,red_champion,red_ban1,red_ban2,red_ban3,red_ban4,red_ban5,red_pick1,red_pick2,red_pick3,red_pick4,red_pick5,red_gamelength,red_result,red_kills,red_deaths,red_assists,red_teamkills,red_teamdeaths,red_doublekills,red_triplekills,red_quadrakills,red_pentakills,red_firstblood,red_firstbloodkill,red_firstbloodassist,red_firstbloodvictim,red_team kpm,red_ckpm,red_firstdragon,red_dragons,red_opp_dragons,red_elementaldrakes,red_opp_elementaldrakes,red_infernals,red_mountains,red_clouds,red_oceans,red_chemtechs,red_hextechs,red_dragons (type unknown),red_elders,red_opp_elders,red_firstherald,red_heralds,red_opp_heralds,red_void_grubs,red_opp_void_grubs,red_firstbaron,red_barons,red_opp_barons,red_atakhans,red_opp_atakhans,red_firsttower,red_towers,red_opp_towers,red_firstmidtower,red_firsttothreetowers,red_turretplates,red_opp_turretplates,red_inhibitors,red_opp_inhibitors,red_damagetochampions,red_dpm,red_damageshare,red_damagetakenperminute,red_damagemitigatedperminute,red_damagetotowers,red_wardsplaced,red_wpm,red_wardskilled,red_wcpm,red_controlwardsbought,red_visionscore,red_vspm,red_totalgold,red_earnedgold,red_earned gpm,red_earnedgoldshare,red_goldspent,red_gspd,red_gpr,red_total cs,red_minionkills,red_monsterkills,red_monsterkillsownjungle,red_monsterkillsenemyjungle,red_cspm,red_goldat10,red_xpat10,red_csat10,red_opp_goldat10,red_opp_xpat10,red_opp_csat10,red_golddiffat10,red_xpdiffat10,red_csdiffat10,red_killsat10,red_assistsat10,red_deathsat10,red_opp_killsat10,red_opp_assistsat10,red_opp_deathsat10,red_goldat15,red_xpat15,red_csat15,red_opp_goldat15,red_opp_xpat15,red_opp_csat15,red_golddiffat15,red_xpdiffat15,red_csdiffat15,red_killsat15,red_assistsat15,red_deathsat15,red_opp_killsat15,red_opp_assistsat15,red_opp_deathsat15,red_goldat20,red_xpat20,red_csat20,red_opp_goldat20,red_opp_xpat20,red_opp_csat20,red_golddiffat20,red_xpdiffat20,red_csdiffat20,red_killsat20,red_assistsat20,red_deathsat20,red_opp_killsat20,red_opp_assistsat20,red_opp_deathsat20,red_goldat25,red_xpat25,red_csat25,red_opp_goldat25,red_opp_xpat25,red_opp_csat25,red_golddiffat25,red_xpdiffat25,red_csdiffat25,red_killsat25,red_assistsat25,red_deathsat25,red_opp_killsat25,red_opp_assistsat25,red_opp_deathsat25
12017-12017_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=12017,LPL,2025,Split 2,0,2025-04-28 09:19:34,1,15.08,100,Blue,team,,,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,,Kai'Sa,Ahri,Yone,Varus,Rakan,Rumble,Taliyah,Vi,Miss Fortune,Nautilus,1687,1,24,4,75,24,4,,,,,0.0,,,,0.8536,0.9959,1.0,3.0,1.0,,,,,,,,,3.0,,,,1.0,0.0,2.0,4.0,,0.0,0.0,,,1.0,9.0,0.0,,,,,1.0,0.0,87935,3127.5044,,2485.9632,,,91,3.2365,47,1.6716,32,251,8.9271,57349,38764,1378.6841,,51548,0.218764,,,,190,135.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,partial,https://lpl.qq.com/es/stats.shtml?bmid=12017,2025,Split 2,0,1,15.08,200,Red,team,,,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,,Ryze,Gwen,Neeko,Renata Glasc,Ezreal,Galio,Naafiri,Akali,Alistar,Jhin,1687,0,4,24,10,4,24,,,,,1.0,,,,0.1423,0.9959,0.0,1.0,3.0,,,,,,,,,1.0,,,,0.0,1.0,4.0,2.0,,0.0,0.0,,,0.0,0.0,9.0,,,,,0.0,1.0,42592,1514.8311,,3843.6989,,,96,3.4143,36,1.2804,34,215,7.6467,42826,24241,862.1577,,41383,-0.218764,,,,180,142.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11987-11987_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=11987,LPL,2025,Split 2,0,2025-04-14 10:28:28,2,15.07,100,Blue,team,,,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,,Kalista,Corki,Lillia,Yorick,Taliyah,Varus,Sion,Nautilus,Ryze,Lee Sin,1935,1,25,10,70,25,10,,,,,1.0,,,,0.7752,1.0853,1.0,4.0,0.0,,,,,,,,,4.0,,,,0.0,1.0,1.0,5.0,,1.0,0.0,,,1.0,8.0,2.0,,,,,1.0,0.0,97753,3031.1008,,4010.3876,,,130,4.031,45,1.3953,54,281,8.7132,62507,41392,1283.4729,,55874,0.0780274,,,,218,147.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,partial,https://lpl.qq.com/es/stats.shtml?bmid=11987,2025,Split 2,0,2,15.07,200,Red,team,,,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,,Vi,Naafiri,Sejuani,Skarner,Zyra,Neeko,Ezreal,Ambessa,Viego,Orianna,1935,0,10,25,22,10,25,,,,,0.0,,,,0.3101,1.0853,0.0,0.0,4.0,,,,,,,,,0.0,,,,1.0,0.0,5.0,1.0,,0.0,1.0,,,0.0,2.0,8.0,,,,,0.0,1.0,94454,2928.8062,,4010.1705,,,110,3.4109,46,1.4264,43,246,7.6279,53846,32731,1014.9147,,51678,-0.0780274,,,,185,143.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11987-11987_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=11987,LPL,2025,Split 2,0,2025-04-14 09:27:01,1,15.07,100,Blue,team,,,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,,Kalista,Varus,Jayce,Ezreal,Corki,Xin Zhao,Rumble,Galio,Miss Fortune,Rell,2289,0,14,19,39,14,19,,,,,0.0,,,,0.367,0.865,0.0,3.0,2.0,,,,,,,,,3.0,,,,1.0,0.0,5.0,1.0,,1.0,0.0,,,0.0,4.0,7.0,,,,,0.0,1.0,110974,2908.886,,4188.9384,,,129,3.3814,65,1.7038,59,321,8.4142,66727,42001,1100.9436,,63421,0.0162454,,,,245,160.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,partial,https://lpl.qq.com/es/stats.shtml?bmid=11987,2025,Split 2,0,1,15.07,200,Red,team,,,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,,Naafiri,Vi,Sejuani,Poppy,Rakan,Gwen,Jax,Ahri,Alistar,Jhin,2289,1,19,14,50,19,14,,,,,1.0,,,,0.498,0.865,1.0,2.0,3.0,,,,,,,,,2.0,,,,0.0,1.0,1.0,5.0,,0.0,1.0,,,1.0,7.0,4.0,,,,,1.0,0.0,121495,3184.6658,,4057.0904,,,141,3.6959,65,1.7038,53,367,9.6199,70006,45280,1186.8938,,62399,-0.0162454,,,,257,173.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11909-11909_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=11909,LPL,2025,Split 2 Placements,0,2025-03-28 12:11:14,1,15.06,100,Blue,team,,,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,,Aurora,Yone,Gwen,Taliyah,Ornn,Rumble,Kalista,Renata Glasc,Ryze,Xin Zhao,2536,1,17,16,48,17,16,,,,,1.0,,,,0.4022,0.7808,1.0,4.0,3.0,,,,,,,,,4.0,,,,1.0,0.0,3.0,3.0,,2.0,0.0,,,1.0,11.0,4.0,,,,,3.0,0.0,97109,2297.5315,,3370.0315,,,126,2.9811,66,1.5615,52,359,8.4937,79295,52050,1231.4669,,70900,0.0458365,,,,277,175.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,partial,https://lpl.qq.com/es/stats.shtml?bmid=11909,2025,Split 2 Placements,0,1,15.06,200,Red,team,,,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,,Poppy,Varus,Naafiri,Vi,Skarner,Kai'Sa,Wukong,Neeko,Galio,Ambessa,2536,0,16,17,43,16,17,,,,,0.0,,,,0.3785,0.7808,0.0,3.0,4.0,,,,,,,,,3.0,,,,0.0,1.0,3.0,3.0,,0.0,2.0,,,0.0,4.0,11.0,,,,,0.0,3.0,96461,2282.2003,,3076.2066,,,153,3.6199,64,1.5142,54,368,8.7066,71669,44424,1051.041,,67723,-0.0458365,,,,266,198.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11908-11908_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=11908,LPL,2025,Split 2 Placements,0,2025-03-28 11:07:34,1,15.06,100,Blue,team,,,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,,Aurora,Ezreal,Corki,Alistar,Miss Fortune,Gwen,Vi,Akali,Xayah,Rakan,2344,0,12,17,29,12,17,,,,,1.0,,,,0.3072,0.7423,1.0,2.0,4.0,,,,,,,,,2.0,,,,1.0,0.0,3.0,3.0,,1.0,1.0,,,1.0,6.0,8.0,,,,,0.0,1.0,78642,2013.0205,,3066.1177,,,155,3.9676,70,1.7918,69,377,9.6502,70443,45156,1155.8703,,68947,0.0665398,,,,278,176.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,partial,https://lpl.qq.com/es/stats.shtml?bmid=11908,2025,Split 2 Placements,0,1,15.06,200,Red,team,,,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,,Varus,Naafiri,Poppy,Renata Glasc,Kalista,Rumble,Sejuani,Yone,Rell,Kai'Sa,2344,1,17,12,43,17,12,,,,,0.0,,,,0.4352,0.7423,0.0,4.0,2.0,,,,,,,,,4.0,,,,0.0,1.0,3.0,3.0,,1.0,1.0,,,0.0,8.0,6.0,,,,,1.0,0.0,87083,2229.087,,3015.2304,,,159,4.07,60,1.5358,65,359,9.1894,72844,47557,1217.3294,,64507,-0.0665398,,,,245,169.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11881-11881_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=11881,LPL,2025,Split 2 Placements,0,2025-03-24 08:17:31,1,15.06,100,Blue,team,,,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,,Sejuani,Vi,Ezreal,Galio,Nocturne,Rumble,Poppy,Neeko,Ryze,Caitlyn,1845,1,13,7,35,13,7,,,,,1.0,,,,0.4228,0.6504,0.0,1.0,3.0,,,,,,,,,1.0,,,,1.0,0.0,6.0,0.0,,1.0,0.0,,,1.0,10.0,1.0,,,,,2.0,0.0,85689,2786.6341,,2856.4228,,,106,3.4472,59,1.9187,48,285,9.2683,61263,41066,1335.4797,,54188,0.180472,,,,228,140.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,partial,https://lpl.qq.com/es/stats.shtml?bmid=11881,2025,Split 2 Placements,0,1,15.06,200,Red,team,,,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,,Skarner,Varus,Jayce,Ashe,Miss Fortune,Ambessa,Kalista,Renata Glasc,Ornn,Lillia,1845,0,7,13,18,7,13,,,,,0.0,,,,0.2276,0.6504,1.0,3.0,1.0,,,,,,,,,3.0,,,,0.0,1.0,0.0,6.0,,0.0,1.0,,,0.0,1.0,10.0,,,,,0.0,2.0,59118,1922.5366,,3970.7967,,,122,3.9675,48,1.561,54,264,8.5854,48804,28607,930.3089,,45218,-0.180472,,,,190,146.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11734-11734_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=11734,LPL,2025,Split 1,0,2025-02-13 11:15:59,3,15.02,100,Blue,team,,,Ninjas in Pyjamas,oe:team:48d7941ccbd5b89aca46c57b0c2f8fb,,Kindred,Kalista,Jayce,Galio,Ahri,Viego,Udyr,Ryze,Ezreal,Karma,1667,1,18,5,53,18,5,,,,,1.0,,,,0.6479,0.8278,0.0,3.0,1.0,,,,,,,,,3.0,,,,1.0,0.0,6.0,0.0,,1.0,0.0,,,1.0,11.0,2.0,,,,,3.0,0.0,86496,3113.2334,,3750.126,,,83,2.9874,36,1.2957,31,209,7.5225,59923,41542,1495.213,,47163,0.101246,,,,221,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,partial,https://lpl.qq.com/es/stats.shtml?bmid=11734,2025,Split 1,0,3,15.02,200,Red,team,,,Royal Never Give Up,oe:team:73f3126d91d35faa5d5ce34abadb865,,Skarner,K'Sante,Varus,Blitzcrank,Elise,Jax,Aphelios,Thresh,Azir,Sejuani,1667,0,5,18,11,5,18,,,,,0.0,,,,0.18,0.8278,1.0,1.0,3.0,,,,,,,,,1.0,,,,0.0,1.0,0.0,6.0,,0.0,1.0,,,0.0,2.0,11.0,,,,,0.0,3.0,53774,1935.4769,,4067.1866,,,91,3.2753,40,1.4397,37,197,7.0906,44668,26287,946.1428,,42618,-0.101246,,,,147,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12634-12634_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=12634,LPL,2025,Split 3,0,2025-08-23 10:48:39,3,15.16,100,Blue,team,,,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,,Vi,Trundle,Akali,Ambessa,Renekton,Yunara,Olaf,Renata Glasc,Shen,Ahri,1834,0,16,28,39,16,28,,,,,0.0,,,,0.5234,1.4395,1.0,2.0,2.0,,,,,,,,,2.0,,,,0.0,1.0,2.0,1.0,,0.0,1.0,,,1.0,1.0,10.0,,,,,0.0,2.0,83051,2717.0447,,5425.0927,,,116,3.795,58,1.8975,48,260,8.506,53287,33202,1086.2159,,50497,-0.144141,,,,169,139.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,partial,https://lpl.qq.com/es/stats.shtml?bmid=12634,2025,Split 3,0,3,15.16,200,Red,team,,,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,,Pantheon,Yorick,Orianna,Galio,Ornn,Annie,Varus,Karma,Zed,Gnar,1834,1,28,16,73,28,16,,,,,1.0,,,,0.916,1.4395,0.0,2.0,2.0,,,,,,,,,2.0,,,,1.0,0.0,1.0,2.0,,1.0,0.0,,,0.0,10.0,1.0,,,,,2.0,0.0,131963,4317.2192,,3503.4896,,,115,3.7623,42,1.374,39,262,8.5714,64943,44858,1467.5463,,58341,0.144141,,,,221,137.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12634-12634_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=12634,LPL,2025,Split 3,0,2025-08-23 09:06:53,1,15.16,100,Blue,team,,,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,,Annie,Trundle,Yunara,Alistar,Nautilus,Azir,Rumble,Skarner,Kai'Sa,Neeko,1704,1,24,11,60,24,11,,,,,1.0,,,,0.8451,1.2324,1.0,2.0,2.0,,,,,,,,,2.0,,,,1.0,0.0,3.0,0.0,,1.0,0.0,,,1.0,7.0,3.0,,,,,1.0,0.0,86347,3040.3873,,3312.7113,,,104,3.662,51,1.7958,40,250,8.8028,57878,39119,1377.4296,,52579,0.135275,,,,182,126.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,partial,https://lpl.qq.com/es/stats.shtml?bmid=12634,2025,Split 3,0,1,15.16,200,Red,team,,,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,,Pantheon,Sion,Varus,Ezreal,Corki,Gwen,Taliyah,Wukong,Rakan,Xayah,1704,0,11,24,28,11,24,,,,,0.0,,,,0.3873,1.2324,0.0,2.0,2.0,,,,,,,,,2.0,,,,0.0,1.0,0.0,3.0,,0.0,1.0,,,0.0,3.0,7.0,,,,,0.0,1.0,67472,2375.7746,,3837.8521,,,93,3.2746,44,1.5493,32,229,8.0634,49360,30601,1077.5,,45917,-0.135275,,,,187,139.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12634-12634_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=12634,LPL,2025,Split 3,0,2025-08-23 09:57:31,2,15.16,100,Blue,team,,,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,,Trundle,Orianna,Yunara,Senna,Ezreal,Sion,Lucian,Braum,Ryze,Jarvan IV,1474,1,26,12,72,26,12,,,,,1.0,,,,1.0583,1.5468,0.0,2.0,1.0,,,,,,,,,2.0,,,,1.0,0.0,2.0,1.0,,0.0,0.0,,,1.0,8.0,1.0,,,,,1.0,0.0,91290,3716.0109,,3897.3134,,,74,3.0122,38,1.5468,27,200,8.1411,52134,35721,1454.0434,,44565,0.121941,,,,171,104.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,partial,https://lpl.qq.com/es/stats.shtml?bmid=12634,2025,Split 3,0,2,15.16,200,Red,team,,,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,,Vi,Pantheon,Varus,Akali,Annie,Xin Zhao,K'Sante,Aurora,Corki,Alistar,1474,0,12,26,37,12,26,,,,,0.0,,,,0.4885,1.5468,1.0,1.0,2.0,,,,,,,,,1.0,,,,0.0,1.0,1.0,2.0,,0.0,0.0,,,0.0,1.0,8.0,,,,,0.0,1.0,68381,2783.4871,,4630.2578,,,75,3.0529,30,1.2212,30,170,6.9199,40435,24022,977.829,,39443,-0.121941,,,,147,122.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12615-12615_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=12615,LPL,2025,Split 3,0,2025-08-14 13:05:23,2,15.15,100,Blue,team,,,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,,Azir,Sion,Varus,Ezreal,Braum,Taliyah,Skarner,Nautilus,Ambessa,Jhin,1621,0,11,17,30,11,17,,,,,1.0,,,,0.4072,1.0364,1.0,2.0,1.0,,,,,,,,,2.0,,,,1.0,0.0,3.0,0.0,,0.0,0.0,,,0.0,4.0,8.0,,,,,0.0,1.0,44388,1642.9858,,3407.7853,,,90,3.3313,28,1.0364,38,202,7.4769,45313,27401,1014.2258,,43226,-0.0856934,,,,147,107.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,partial,https://lpl.qq.com/es/stats.shtml?bmid=12615,2025,Split 3,0,2,15.15,200,Red,team,,,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,,Yunara,Gwen,Wukong,Renekton,Jax,Pantheon,Yorick,Annie,Kai'Sa,Neeko,1621,1,17,11,47,17,11,,,,,0.0,,,,0.6292,1.0364,0.0,1.0,2.0,,,,,,,,,1.0,,,,0.0,1.0,0.0,3.0,,0.0,0.0,,,1.0,8.0,4.0,,,,,1.0,0.0,69643,2577.7791,,2907.5756,,,89,3.2943,41,1.5176,32,229,8.4762,54055,36143,1337.8038,,47096,0.0856934,,,,187,123.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12615-12615_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=12615,LPL,2025,Split 3,0,2025-08-14 12:10:46,1,15.15,100,Blue,team,,,FunPlus Phoenix,oe:team:33d17f3717f58e12a3da80b377221fb,,Azir,Sion,Varus,Poppy,Ezreal,Rumble,Yone,Sejuani,Zeri,Rell,1758,0,11,20,30,11,20,,,,,0.0,,,,0.3754,1.058,0.0,1.0,3.0,,,,,,,,,1.0,,,,0.0,1.0,1.0,2.0,,0.0,0.0,,,0.0,1.0,7.0,,,,,0.0,1.0,60492,2064.5734,,3764.4027,,,107,3.6519,45,1.5358,39,236,8.0546,49070,29760,1015.6997,,47074,-0.0581835,,,,165,142.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,partial,https://lpl.qq.com/es/stats.shtml?bmid=12615,2025,Split 3,0,1,15.15,200,Red,team,,,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,,Yunara,Gwen,Wukong,Kai'Sa,Lucian,Ornn,Trundle,Aurora,Corki,Alistar,1758,1,20,11,59,20,11,,,,,1.0,,,,0.6826,1.058,1.0,3.0,1.0,,,,,,,,,3.0,,,,1.0,0.0,2.0,1.0,,0.0,0.0,,,1.0,7.0,1.0,,,,,1.0,0.0,82257,2807.4061,,3631.1604,,,106,3.6177,54,1.843,43,273,9.3174,56567,37257,1271.57,,49895,0.0581835,,,,209,129.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12611-12611_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=12611,LPL,2025,Split 3,0,2025-08-12 12:00:28,2,15.15,100,Blue,team,,,Weibo Gaming,oe:team:606c6ac695907af3823ee6405c58ff1,,Sion,Kai'Sa,Akali,Jarvan IV,Rell,Trundle,Viktor,K'Sante,Jhin,Bard,1669,1,15,4,43,15,4,,,,,0.0,,,,0.5392,0.683,0.0,2.0,1.0,,,,,,,,,2.0,,,,1.0,0.0,3.0,0.0,,0.0,0.0,,,1.0,7.0,2.0,,,,,1.0,0.0,72651,2611.7795,,3614.9191,,,94,3.3793,41,1.4739,35,218,7.837,51619,33217,1194.1402,,42983,0.0753205,,,,182,114.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,partial,https://lpl.qq.com/es/stats.shtml?bmid=12611,2025,Split 3,0,2,15.15,200,Red,team,,,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,,Yunara,Gwen,Azir,Sivir,Lucian,Rumble,Aurora,Ezreal,Skarner,Karma,1669,0,4,15,9,4,15,,,,,1.0,,,,0.1438,0.683,1.0,1.0,2.0,,,,,,,,,1.0,,,,0.0,1.0,0.0,3.0,,0.0,0.0,,,0.0,2.0,7.0,,,,,0.0,1.0,65005,2336.9083,,3446.459,,,87,3.1276,40,1.438,32,204,7.3337,42744,24342,875.0869,,39863,-0.0753205,,,,156,109.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
